# chain	redshift	v1_end_time	phi_orb	f_ref	psdscaleflag	mtotal	logll1	signalmodelflag	logl	loglh1	m1_source	sky_frame	mc_source	deltalogl	af	l1v1_delay	mf_source	l1h1_delay	m1	ra	l1_end_time	m2	lal_pnorder	m2_source	v1l1_delay	psi	v1h1_delay	costheta_jn	a2z	time	a1	a2	optimal_snr	alpha	post	a1z	cycle	distance	mf	h1l1_delay	mc	theta_jn	h1v1_delay	logprior	flow	t0	chi_eff	q	mtotal_source	h1_end_time	eta	lal_approximant	azimuth	lal_amporder	dec	matched_filter_snr
1.000000000000000000e+00 3.420774865471437054e-01 -4.283969812046077574e-02 1.359806364221890940e+00 2.000000000000000000e+01 0.000000000000000000e+00 4.930823170647499865e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.045661038552503541e+01 1.000000000000000000e+00 1.586800616059613134e+01 0.000000000000000000e+00 7.298482276309061767e-01 -4.779993865859949453e-03 3.485582153595539268e+01 2.109672315661031972e-03 2.745435624947963404e+01 1.307228817511872032e+00 -3.805970425460082629e-02 2.185387545699536460e+01 -1.000000000000000000e+00 1.628361676285946302e+01 4.779993865859949453e-03 2.551232578091294112e+00 6.889666181520981425e-03 7.446847187217100483e-01 -2.860279642711550108e-01 -2.409448954059099923e-02 4.196413933997409917e-01 2.860279642711550108e-01 0.000000000000000000e+00 1.358508934144361913e+00 1.240052591326200000e+13 4.196413933997409917e-01 5.361000000000000000e+05 1.860934163642514932e+03 4.677921335851080897e+01 -2.109672315661031972e-03 2.129609382452744626e+01 7.307340009311104057e-01 -6.889666181520981425e-03 3.014875999999999934e+01 2.000000000000000000e+01 -3.595002380838700079e-02 1.068820483037666441e-01 7.960075719280279571e-01 3.674022714838449843e+01 -3.595003193893979432e-02 2.467748361992543327e-01 4.600000000000000000e+01 2.370177187516453010e+00 0.000000000000000000e+00 8.756100649843420181e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.344078895124737993e-01 4.296524888613056231e-02 3.731692595611799806e-02 2.000000000000000000e+01 0.000000000000000000e+00 4.458337223724566911e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.007013097558543535e+01 1.000000000000000000e+00 1.418587011267896791e+01 0.000000000000000000e+00 7.004792112768397638e-01 -1.215488680346710898e-02 3.186421083169810942e+01 -5.800422117793330168e-04 2.678174111736988650e+01 3.392059134451244962e+00 5.512013568959767129e-02 1.780163111987578617e+01 -1.000000000000000000e+00 1.334047202492156714e+01 1.215488680346710898e-02 1.880865834461000093e-03 1.157484459168777596e-02 -8.739463783119449936e-01 -7.208693053497849945e-01 3.459600723037999787e-02 4.195099095953280233e-01 7.208693053497849945e-01 0.000000000000000000e+00 1.628757866160033707e+00 1.226540728277979688e+13 4.195099095953280233e-01 1.303000000000000000e+05 1.812486808029271742e+03 4.251985432690678124e+01 5.800422117793330168e-04 1.892973699795802034e+01 2.634060053609879049e+00 -1.157484459168777596e-02 3.013780399999999915e+01 2.000000000000000000e+01 5.454010074059999907e-02 -3.583048083541163359e-02 6.646928234374630540e-01 3.341060300050700249e+01 5.454009347781833827e-02 2.398572086511563395e-01 4.600000000000000000e+01 6.196139080258575405e+00 0.000000000000000000e+00 -7.937547001919900147e-01 0.000000000000000000e+00
2.000000000000000000e+00 3.300981956299965381e-01 -4.190013726068095648e-03 3.152455915725148827e+00 2.000000000000000000e+01 0.000000000000000000e+00 4.366441370441896908e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.017801714258905221e+01 1.000000000000000000e+00 1.383348158259040694e+01 0.000000000000000000e+00 7.920338487485613088e-01 -4.809102471674757406e-03 3.103250485581876106e+01 -3.149130992960364958e-03 2.683874419274883749e+01 1.439248685090853019e+00 6.190887456066617583e-04 1.682566951167013158e+01 -1.000000000000000000e+00 1.264994537016171883e+01 4.809102471674757406e-03 1.399522272809115009e+00 1.659971478714392448e-03 6.683339741155800429e-01 -7.317422449757470249e-01 1.231890407147099957e-02 7.710294039608059924e-01 7.317422449757470249e-01 0.000000000000000000e+00 1.890735814527741310e+00 1.211229296104542383e+13 7.710294039608059924e-01 4.433000000000000000e+05 1.785380868784957102e+03 4.127627871460364162e+01 3.149130992960364958e-03 1.839988889228429159e+01 8.388294987406245129e-01 -1.659971478714392448e-03 3.012524200000000008e+01 2.000000000000000000e+01 -2.530039697844000020e-03 1.919505392432184210e-01 6.269171683605080370e-01 3.282796251275077282e+01 -2.530042247353703200e-03 2.368532122030423126e-01 4.600000000000000000e+01 2.421587260648319084e+00 0.000000000000000000e+00 1.408477574155392986e+00 0.000000000000000000e+00
2.000000000000000000e+00 3.314978351868272943e-01 3.205451157215739866e-02 1.949062342752279964e+00 2.000000000000000000e+01 0.000000000000000000e+00 4.820640355977892000e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.117993172919330647e+01 1.000000000000000000e+00 1.548408540779565890e+01 0.000000000000000000e+00 7.811448502844900998e-01 -9.863037605562924304e-04 3.418286431525366709e+01 8.392786179677584613e-03 2.820103324682568768e+01 1.221789720004492041e+00 3.304081533271369109e-02 2.000537031295323231e+01 -1.000000000000000000e+00 1.502471110675610255e+01 9.863037605562924304e-04 1.573696432167233095e+00 9.379089940233877043e-03 -2.410968454364570412e-01 -2.517358734655160135e-01 4.427829747522599863e-02 6.112280060608720200e-01 2.517358734655160135e-01 0.000000000000000000e+00 5.768187068745599388e-01 1.211218395089933789e+13 6.112280060608720200e-01 6.089000000000000000e+05 1.794174624629732079e+03 4.551440983624530645e+01 -8.392786179677584613e-03 2.061702620032786371e+01 1.814292204144494658e+00 -9.379089940233877043e-03 3.012523300000000148e+01 2.000000000000000000e+01 4.143360453088099776e-02 2.531031367119309650e-01 7.093843029742550321e-01 3.620464283594940724e+01 4.143360151239127570e-02 2.427739872787144648e-01 4.600000000000000000e+01 2.348468552236640861e+00 0.000000000000000000e+00 9.704786044323300553e-02 0.000000000000000000e+00
1.000000000000000000e+00 3.380178583282293370e-01 -9.379188736990605457e-02 3.508836209227161884e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.734251743342481689e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.764775521139089420e+01 1.000000000000000000e+00 1.163003825236596533e+01 0.000000000000000000e+00 7.350735046451698507e-01 -2.380896651455026436e-02 2.658256829816764721e+01 -4.400678137603031281e-03 2.361301163224609567e+01 2.995692032616120937e+00 -6.998292085535579021e-02 1.372950580117871944e+01 -1.000000000000000000e+00 1.026107814310706523e+01 2.380896651455026436e-02 5.047255841503100332e-02 1.940828837694723308e-02 -1.718671160596530467e-01 -6.751731849377550221e-01 -7.892805616715399541e-02 5.022549862414209532e-01 6.751731849377550221e-01 0.000000000000000000e+00 2.025841597552513917e+00 1.204134186282697852e+13 5.022549862414209532e-01 4.733000000000000000e+05 1.835257019870609611e+03 3.556795110317816011e+01 4.400678137603031281e-03 1.556119887470609342e+01 1.743521001929573044e+00 -1.940828837694723308e-02 3.011936700000000044e+01 2.000000000000000000e+01 -7.438359853563400459e-02 6.935683106224692362e-02 5.814381500761049981e-01 2.790883335449796121e+01 -7.438359899295882149e-02 2.324872289721785779e-01 4.600000000000000000e+01 1.305587767854786918e+00 0.000000000000000000e+00 5.440478985518369948e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.578969006167532774e-01 -1.011723347487785141e-01 6.887697586956099960e-02 2.000000000000000000e+01 0.000000000000000000e+00 3.948967578671822309e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.645168793402163843e+01 1.000000000000000000e+00 1.252682504659695439e+01 0.000000000000000000e+00 6.963639073776171085e-01 -1.995790006426098606e-02 2.768278473853603572e+01 5.697693109494902930e-03 2.233969605552202253e+01 2.171150332204919930e+00 -8.121443468451752801e-02 1.714997973119620411e+01 -1.000000000000000000e+00 1.262980990928451597e+01 1.995790006426098606e-02 1.815697360182950026e+00 2.565559317375588899e-02 6.750509954961330106e-01 -2.239986130195429914e-01 -9.011967242358499830e-02 2.113206500338480065e-01 2.239986130195429914e-01 0.000000000000000000e+00 9.654594889452219331e-01 1.204114920289847266e+13 2.113206500338480065e-01 5.583000000000000000e+05 1.961698649978788808e+03 3.759036759689884377e+01 -5.697693109494902930e-03 1.701013690534232126e+01 8.297625057477446830e-01 -2.565559317375588899e-02 3.011935100000000176e+01 2.000000000000000000e+01 -7.551675148866400511e-02 2.226575431156130672e-02 7.676908266152080440e-01 2.908149784330615262e+01 -7.551674157502262508e-02 2.456822239672316055e-01 4.600000000000000000e+01 9.103688220327029734e-01 0.000000000000000000e+00 -2.548908633862669859e-01 0.000000000000000000e+00
2.000000000000000000e+00 2.974563800512599610e-01 1.029855299097268695e-01 9.361894660510829969e-01 2.000000000000000000e+01 0.000000000000000000e+00 2.467449350500266902e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.583436994076927640e+01 1.000000000000000000e+00 5.829742542969547081e+00 0.000000000000000000e+00 8.294423042021094039e-01 8.563174699927844635e-03 1.840247145026234676e+01 -5.938515685014814083e-03 2.054440430374298998e+01 5.415639515759608003e+00 9.442235520979902486e-02 4.130089201259678156e+00 -1.000000000000000000e+00 3.183220079503949584e+00 -8.563174699927844635e-03 1.737772041246373078e+00 -1.450169038494265872e-02 5.803143809789507862e-02 -7.167617098237000217e-01 1.078292393858080039e-01 7.373737690836179581e-01 7.167617098237000217e-01 0.000000000000000000e+00 2.205686503985833546e+00 1.203127950768015625e+13 7.373737690836179581e-01 7.630000000000000000e+04 1.582877873728700933e+03 2.387640399185404405e+01 5.938515685014814083e-03 7.563836656432095573e+00 1.512732267663298380e+00 1.450169038494265872e-02 3.011853100000000083e+01 2.000000000000000000e+01 8.848383339736599906e-02 4.939763012739525894e-01 2.010323171311040047e-01 1.901759002027322865e+01 8.848383952478421077e-02 1.393658896548140291e-01 4.600000000000000000e+01 3.082456023966693159e+00 0.000000000000000000e+00 1.029539893307505061e+00 0.000000000000000000e+00
2.000000000000000000e+00 3.447555343073658851e-01 6.366295571029891021e-02 2.295497541028045152e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.346172293447300206e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.592869890080452677e+01 1.000000000000000000e+00 1.031216625721921787e+01 0.000000000000000000e+00 8.133137051356710279e-01 5.660155636725144879e-04 2.349410076344489084e+01 -2.616520196001698162e-04 2.142020600117254148e+01 4.118874284244806283e+00 6.309694014662639572e-02 1.204151693330045703e+01 -1.000000000000000000e+00 8.954428240745333056e+00 -5.660155636725144879e-04 5.064251521946899759e-02 -8.276675832726843041e-04 3.297842403450901294e-01 -4.916397204360100082e-01 4.706657329727800126e-02 7.389925249538049634e-01 4.916397204360100082e-01 0.000000000000000000e+00 1.596930846162023965e+00 1.191256688996090234e+13 7.389925249538049634e-01 1.645000000000000000e+05 1.877913586083665223e+03 3.159382202521742400e+01 2.616520196001698162e-04 1.386734264509321868e+01 1.234721306085550641e+00 8.276675832726843041e-04 3.010861500000000035e+01 2.000000000000000000e+01 6.283529589357700340e-02 2.961378921978659595e-01 5.621569154209490327e-01 2.488312714154986338e+01 6.283528812702622590e-02 2.303606239175292059e-01 4.600000000000000000e+01 5.697497461011950648e+00 0.000000000000000000e+00 -1.061554462697698931e+00 0.000000000000000000e+00
2.000000000000000000e+00 2.813055020729850475e-01 2.856713294041702406e-02 3.523868905161717802e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.824433409469846623e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.322256695057269482e+01 1.000000000000000000e+00 1.040613814942726556e+01 0.000000000000000000e+00 5.895661177794078167e-01 1.412767590328235963e-02 2.902617991442153311e+01 3.975426848088528878e-03 2.975520280602705725e+01 5.808549085501434561e+00 1.443945703713466443e-02 8.489131288671408981e+00 -1.000000000000000000e+00 6.625376442181121206e+00 -1.412767590328235963e-02 3.052580546569465092e+00 -1.015224905519383075e-02 7.049044762479429460e-01 -6.556884927382540251e-01 1.024609942460799963e-02 2.119577871242369904e-01 6.556884927382540251e-01 0.000000000000000000e+00 1.162515080491486108e+00 1.181118405746453516e+13 2.119577871242369904e-01 2.013000000000000000e+05 1.484550840658972902e+03 3.719140402850867844e+01 -3.975426848088528878e-03 1.333344206619274708e+01 7.885078628106960696e-01 1.015224905519383075e-02 3.010006800000000027e+01 2.000000000000000000e+01 1.841488465873300159e-02 1.936551545225992724e-02 2.852990565721130189e-01 2.984794339275381603e+01 1.841488388522319330e-02 1.726998490652851270e-01 4.600000000000000000e+01 5.151444283861184026e+00 0.000000000000000000e+00 -1.150896705790910080e+00 0.000000000000000000e+00
1.000000000000000000e+00 3.217506282205066515e-01 7.726961680654796660e-02 2.893005177691724938e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.973222064956897981e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.965686451589679962e+01 1.000000000000000000e+00 1.232582381038495534e+01 0.000000000000000000e+00 7.323980005694418205e-01 -2.219145883502061933e-02 2.867265649810875061e+01 -5.588810849799327740e-03 2.598147302273197923e+01 3.145198535093639780e+00 9.946107564156858594e-02 1.375074762683700236e+01 -1.000000000000000000e+00 1.040343566573510614e+01 2.219145883502061933e-02 9.243168786143329818e-01 1.660264798522129159e-02 -1.339760358150709207e-01 -4.981967675933720030e-01 9.095823021591499524e-02 4.401175749342000065e-01 4.981967675933720030e-01 0.000000000000000000e+00 2.162967609514565126e+00 1.172663656939619336e+13 4.401175749342000065e-01 2.805000000000000000e+05 1.733121267360811544e+03 3.789810173912603375e+01 5.588810849799327740e-03 1.629166536471159432e+01 1.705176437252686528e+00 -1.660264798522129159e-02 3.009288400000000152e+01 2.000000000000000000e+01 9.387226544977199383e-02 1.153805351262299356e-01 5.292520410527169483e-01 3.006030018163190221e+01 9.387226479176925820e-02 2.263103435579620071e-01 4.600000000000000000e+01 1.338445866979312893e+00 0.000000000000000000e+00 6.064780126863960064e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.413547462869644944e-01 -1.115203514440819277e-01 4.942499170729968583e+00 2.000000000000000000e+01 0.000000000000000000e+00 4.675368150816207446e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.941460421994498020e+01 1.000000000000000000e+00 1.505314808293558748e+01 0.000000000000000000e+00 6.684730163986215556e-01 -1.608440624717842604e-02 3.327055369149822894e+01 2.048066525526512360e-03 2.604187151770613085e+01 2.902186594145410137e+00 -9.543594519690350164e-02 2.071180999045594007e+01 -1.000000000000000000e+00 1.544096373296384428e+01 1.608440624717842604e-02 2.033573853914926843e+00 1.813247277270493840e-02 -1.787710952439519885e-01 -7.286523838661680408e-01 -1.146037533867090008e-01 3.666787181671979923e-01 7.286523838661680408e-01 0.000000000000000000e+00 1.364797601847832720e+00 1.168107351925264648e+13 3.666787181671979923e-01 2.290000000000000000e+04 1.856357374841156116e+03 4.462761510568643786e+01 -2.048066525526512360e-03 2.019161162760617145e+01 1.750533610259300987e+00 -1.813247277270493840e-02 3.008899100000000004e+01 2.000000000000000000e+01 -9.338787839941399549e-02 -1.185512985961087451e-01 7.953272473667559739e-01 3.485556795290882803e+01 -9.338787867137698928e-02 2.467508270784131985e-01 4.600000000000000000e+01 1.416243313628879896e-01 0.000000000000000000e+00 -7.629753928929979834e-01 0.000000000000000000e+00
2.000000000000000000e+00 3.362936785369547987e-01 -9.720744523950414218e-02 5.092854579186901987e+00 2.000000000000000000e+01 0.000000000000000000e+00 3.385797494971618704e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.656191098009784923e+01 1.000000000000000000e+00 1.039135266684758108e+01 0.000000000000000000e+00 7.714467026250761972e-01 -8.039768133364572078e-03 2.408587444231228147e+01 5.080783608768582593e-03 2.213157694719653890e+01 1.471400203582629906e+00 -8.916767710613957010e-02 1.172639800251964637e+01 -1.000000000000000000e+00 8.775315030568975772e+00 8.039768133364572078e-03 2.230293087896578985e+00 1.312055174213315467e-02 1.811549135242659370e-01 -7.005565829217960117e-01 -7.848564666768299836e-02 6.165457797104190174e-01 7.005565829217960117e-01 0.000000000000000000e+00 1.038600825753366319e+00 1.164439425141622852e+13 6.165457797104190174e-01 6.255000000000000000e+05 1.824374199327925908e+03 3.218580175929670162e+01 -5.080783608768582593e-03 1.388589888015654950e+01 1.388635658726942390e+00 -1.312055174213315467e-02 3.008584600000000009e+01 2.000000000000000000e+01 -8.408688834912700361e-02 1.603794987316512488e-01 5.298491847416709755e-01 2.533722601066682856e+01 -8.408689349737098750e-02 2.263888490940424714e-01 4.600000000000000000e+01 2.150756405676384819e+00 0.000000000000000000e+00 5.174773810175969935e-01 0.000000000000000000e+00
1.000000000000000000e+00 3.581602523948790306e-01 -6.714904442297790765e-02 3.959456354406968970e+00 2.000000000000000000e+01 0.000000000000000000e+00 2.692940394191753484e+01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.296970442165273774e+01 1.000000000000000000e+00 8.128812291442748972e+00 0.000000000000000000e+00 7.715139635960852615e-01 8.627879438359464803e-03 1.883530946866003219e+01 -5.610914090824550837e-03 1.761493703079885975e+01 5.491714041367368182e+00 -7.577692386133737246e-02 9.314466911118676862e+00 -1.000000000000000000e+00 6.858150129702468512e+00 -8.627879438359464803e-03 2.038625652019331103e+00 -1.423879352918401564e-02 -1.099298358541978965e-01 -3.385439275145040172e-01 -6.178325317020900292e-02 5.413526598682050217e-01 3.385439275145040172e-01 0.000000000000000000e+00 2.165629942696938315e+00 1.156446326216332227e+13 5.413526598682050217e-01 5.265000000000000000e+05 1.963385552406383113e+03 2.558136866189096637e+01 5.610914090824550837e-03 1.104022975341647950e+01 1.680948784527919182e+00 1.423879352918401564e-02 3.007895800000000008e+01 2.000000000000000000e+01 -8.138784331197700117e-02 2.370099545465625401e-01 5.287822996376759788e-01 1.982785455135520536e+01 -8.138783795216192329e-02 2.262484526444683008e-01 4.600000000000000000e+01 3.065878727550849003e+00 0.000000000000000000e+00 1.046737627844078089e+00 0.000000000000000000e+00
